,DEMREL02,DEMID01,DEMSN01,RELPCG02,RELOCG02,SIBIND02,CH02PRWT,PCGRES02,OCGRES02,ASMRES02,CHRES02,TDRES02,CCDRES02,EMSRES02,IWER02,SBLNUM03,SBLNUM01,BIOPR03,BIOPR01,BIOGPR03,BIOGPR01,PCGEMS02
848,6,2560,3,1,0,1,5.915,1,0,1,1,5,1,0,2034,2,2,2,1,2,2,0
849,6,2560,5,1,0,1,4.717,1,0,1,1,5,1,5,2034,2,2,2,1,2,2,1
850,6,2562,3,1,5,5,45.117,1,1,1,0,1,5,1,2012,0,0,2,2,0,0,1
851,6,2565,3,1,5,1,1.685,1,1,1,1,1,1,0,2026,1,1,2,2,2,2,0
852,6,2565,4,1,4,1,1.63,1,1,1,1,1,1,0,2026,4,4,1,1,2,2,0
853,6,2571,3,1,0,5,2.632,1,0,1,1,1,1,0,2041,9,1,2,2,0,0,0
854,6,2572,3,1,4,1,67.038,1,1,1,1,1,0,0,2014,3,3,1,1,2,2,0
855,6,2572,5,1,4,1,67.038,1,1,1,1,1,1,0,2014,3,3,1,1,2,2,0
856,6,2574,2,1,0,1,1.712,1,0,5,5,5,5,0,2107,1,1,2,2,2,2,5
857,6,2574,3,1,0,1,1.697,1,0,5,5,5,5,0,2107,1,1,2,2,2,2,5
858,6,2576,3,1,4,5,33.622,1,1,5,0,1,5,1,2092,1,1,1,1,2,2,1
859,6,2577,2,4,7,5,26.501,1,5,1,1,1,0,0,2046,0,0,3,3,0,0,0
860,6,2579,3,1,4,5,8.991,1,1,1,5,1,1,1,2042,1,1,1,1,2,2,1
861,6,2581,2,1,0,5,10.985,1,0,1,1,1,5,0,2010,96,96,2,2,0,2,0
862,6,2585,3,1,4,1,19.421,1,1,1,1,1,5,0,2061,1,1,1,1,2,2,0
863,6,2585,4,1,4,1,18.881,1,1,1,1,1,5,0,2061,1,1,1,1,2,2,0
864,6,2587,3,1,4,1,29.067,1,5,5,5,5,5,0,2023,1,1,1,1,2,2,5
865,6,2587,4,1,4,1,28.81,1,5,5,5,5,5,0,2023,1,1,1,1,2,2,5
866,6,2590,4,1,4,1,15.253,1,1,5,5,5,1,0,2099,9,1,1,1,2,2,0
867,6,2590,5,3,6,1,19.934,1,1,1,1,1,1,0,2099,0,0,4,4,0,0,0
868,6,2599,3,1,0,1,40.173,1,0,1,1,1,1,0,2018,1,1,2,2,2,1,0
869,6,2599,4,1,0,1,37.638,1,0,1,1,1,1,0,2018,1,1,2,2,2,1,0
870,6,2601,4,1,5,1,38.847,1,5,1,5,5,1,0,2104,2,2,2,2,2,2,0
871,6,2601,5,1,5,1,38.154,1,5,1,1,5,1,0,2104,2,2,2,2,2,2,0
872,6,2607,3,1,4,1,21.721,1,1,1,1,1,0,0,2054,1,1,1,1,0,0,0
873,6,2607,4,1,4,1,21.773,1,1,1,1,1,0,0,2054,1,1,1,1,0,0,0
874,6,2609,3,1,4,1,30.848,1,1,1,1,1,1,0,2029,2,2,1,1,0,0,0
875,6,2609,4,1,4,1,29.807,1,1,1,1,1,5,5,2029,2,2,1,1,0,0,1
876,6,2610,3,1,4,1,28.831,1,1,1,1,1,1,5,2029,1,1,1,1,0,0,1
877,6,2610,4,1,4,1,27.942,1,1,1,1,1,1,5,2029,1,1,1,1,0,0,1
878,6,2612,4,1,0,1,67.038,1,0,1,1,1,1,0,2029,6,6,2,2,0,0,0
879,6,2612,6,1,0,1,63.359,1,0,1,1,1,1,5,2029,6,6,2,2,0,0,1
880,6,2614,5,1,5,1,31.066,1,5,1,1,1,1,5,2019,4,4,2,2,0,0,1
881,6,2614,6,1,5,1,30.614,1,5,1,1,1,1,5,2019,4,4,2,2,0,0,1
882,6,2620,3,1,4,5,18.245,1,1,5,5,1,1,1,2029,2,2,1,1,0,0,1
883,6,2621,3,4,1,5,64.551,1,1,1,1,1,1,0,2013,9,9,1,1,0,0,0
884,6,2623,2,7,12,5,3.62,1,1,1,1,1,1,0,2028,96,96,4,4,1,1,0
885,6,2627,3,1,19,5,1.033,1,1,1,1,1,5,0,2110,1,0,2,2,2,2,5
886,6,2630,4,1,4,5,25.554,1,1,1,1,1,5,0,2108,96,1,1,1,2,2,0
887,6,2631,4,1,4,5,34.757,1,1,1,1,1,1,0,2001,96,1,1,1,2,2,0
888,6,2638,4,1,4,5,18.921,1,1,1,1,1,1,0,2035,1,1,1,1,2,2,0
889,6,2639,4,1,4,1,2.428,1,1,1,1,1,1,0,2009,2,2,1,1,0,0,0
890,6,2639,5,1,4,1,2.434,1,1,1,1,1,1,0,2009,2,2,1,1,0,0,0
891,6,2640,2,7,0,5,6.92,1,0,1,1,1,1,5,2051,1,1,4,2,1,2,1
892,6,2644,3,7,8,5,4.91,1,1,1,1,1,1,1,2075,96,1,4,2,1,2,1
893,6,2645,5,1,4,5,17.94,1,1,1,1,1,1,0,2025,2,2,1,1,1,1,0
894,6,2654,2,1,0,5,3.13,1,0,1,0,1,1,1,2076,96,96,2,2,2,2,1
895,6,2674,3,1,6,5,26.604,1,1,1,1,1,1,1,2073,1,1,2,2,2,2,1
896,6,2678,3,1,5,1,44.722,1,1,1,1,1,0,0,2070,2,2,2,2,2,2,0
897,6,2678,4,1,5,1,43.288,1,1,1,1,1,5,0,2070,2,2,2,2,2,2,0
898,6,2679,3,1,4,1,23.339,1,1,1,5,1,1,1,2042,2,2,1,1,2,2,1
899,6,2679,4,1,4,1,23.339,1,1,1,0,1,1,1,2042,2,2,1,1,2,2,1
900,6,2680,3,1,4,5,15.288,1,1,1,1,1,1,0,2088,0,0,1,1,1,1,0
901,6,2686,2,7,0,1,27.241,1,0,1,1,5,1,0,2106,1,1,0,0,1,1,0
902,6,2686,3,7,0,1,27.463,1,0,1,1,5,1,1,2106,1,1,0,0,1,1,1
903,6,2696,3,1,4,5,18.673,1,1,1,0,1,1,1,2057,0,0,1,1,2,2,1
904,6,2697,3,1,4,1,17.127,1,1,1,1,1,1,0,2057,1,1,1,1,2,2,0
905,6,2697,4,1,4,1,16.782,1,1,1,5,1,1,5,2057,1,1,1,1,2,2,1
906,6,2703,3,1,4,1,29.243,1,1,1,1,1,5,0,2069,1,1,1,1,0,0,0
907,6,2703,4,1,4,1,28.555,1,1,1,1,1,1,1,2069,1,1,1,1,0,0,1
908,6,2709,3,3,6,1,40.379,1,5,1,1,1,0,0,2031,0,0,4,4,0,0,0
909,6,2709,4,3,6,1,40.246,1,5,1,1,1,0,0,2031,0,0,4,4,0,0,0
910,6,2715,3,1,4,5,10.787,1,1,5,5,1,5,1,2104,0,0,0,1,0,2,1
911,6,2716,4,1,4,5,3.362,1,1,1,1,1,1,0,2054,9,1,1,1,0,0,0
912,6,2718,2,1,0,5,3.446,1,0,1,1,1,0,0,2026,0,0,2,2,2,2,0
913,6,2722,3,1,4,5,18.315,1,1,1,1,1,0,1,2088,0,0,1,1,2,2,1
914,6,2724,4,1,4,5,20.551,1,1,5,5,1,5,0,2092,9,1,1,1,2,2,0
915,6,2728,4,1,0,1,24.712,1,0,5,5,5,5,0,2075,2,2,2,2,2,2,5
916,6,2728,5,1,0,1,23.988,1,0,5,5,5,5,0,2075,2,2,2,2,2,2,5
917,6,2734,3,1,4,1,27.815,1,1,1,1,1,1,0,2116,10,1,6,1,4,2,0
918,6,2744,2,4,2,1,5.999,1,1,1,1,1,1,0,2026,3,2,2,2,0,0,0
919,6,2744,3,1,0,1,5.719,1,0,1,1,1,1,0,2026,3,2,2,2,0,0,0
920,6,2745,3,4,0,5,5.431,1,0,1,1,1,1,0,2073,1,1,3,3,0,0,0
921,6,2754,3,1,4,1,18.971,1,1,1,1,1,1,0,2002,1,1,1,1,2,2,0
922,6,2754,4,1,4,1,18.878,1,1,1,1,5,0,0,2002,1,1,1,1,2,2,0
923,6,2757,5,1,4,5,22.844,1,1,1,1,1,1,0,2095,96,2,1,1,0,0,0
924,6,2758,3,1,4,5,19.12,1,1,1,1,1,1,1,2004,1,1,1,1,2,2,1
925,6,2766,5,1,4,5,38.681,1,1,1,1,1,1,0,2092,9,2,1,1,2,2,0
926,6,2769,3,1,4,5,20.898,1,1,1,1,1,1,0,2030,96,96,1,1,1,0,0
927,6,2772,3,1,4,1,18.015,1,1,1,1,1,1,1,2014,2,1,1,1,2,2,1
928,6,2772,4,1,4,1,17.723,1,1,1,5,1,1,1,2014,2,1,1,1,2,2,1
929,6,2779,3,7,8,5,3.531,1,1,1,1,1,0,0,2115,0,0,4,4,1,1,0
930,6,2780,3,1,4,5,23.045,1,1,1,1,1,1,0,2042,0,0,1,1,2,2,0
931,6,2782,3,1,4,5,19.324,1,1,1,1,1,1,1,2054,0,0,1,1,2,2,1
932,6,2787,3,1,4,5,18.212,1,1,1,1,1,1,5,2034,96,9,1,1,2,2,1
933,6,2789,3,4,1,1,7.83,1,1,1,1,1,1,5,2053,2,2,1,1,0,0,1
934,6,2789,5,4,1,1,5.375,1,1,1,5,1,1,5,2053,2,2,1,1,0,0,1
935,6,2790,2,1,0,1,2.409,1,0,1,1,1,1,0,2051,1,1,2,2,0,0,0
936,6,2790,3,1,0,1,2.354,1,0,1,1,1,1,0,2051,1,1,2,2,0,0,0
937,6,2791,3,1,0,1,2.27,1,0,1,1,1,1,0,2073,1,2,2,2,2,2,0
938,6,2791,4,1,0,1,2.276,1,0,1,1,1,1,5,2073,1,2,2,2,2,2,1
939,6,2793,5,4,1,5,5.204,1,1,1,0,1,1,1,2040,3,2,1,1,0,0,1
940,6,2794,3,1,4,1,18.807,1,1,1,1,1,1,5,2019,1,1,1,1,0,0,1
941,6,2794,4,1,4,1,18.76,1,1,1,0,1,1,1,2019,1,1,1,1,0,0,1
942,6,2795,3,1,4,1,2.709,1,1,1,1,1,1,0,2020,2,2,1,1,0,0,0
943,6,2795,4,1,4,1,2.712,1,1,1,1,1,1,1,2020,2,2,1,1,0,0,1
944,6,2796,3,1,4,1,51.957,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
945,6,2796,7,1,4,1,47.923,1,1,1,0,1,1,5,2083,4,4,1,1,0,0,1
946,6,2801,3,1,5,5,10.247,1,1,1,1,1,1,0,2014,96,96,2,2,2,2,0
947,6,2802,3,1,4,1,9.141,1,1,1,1,1,1,1,2104,2,2,1,1,2,2,1
948,6,2802,4,1,4,1,9.141,1,1,1,1,1,1,1,2104,2,2,1,1,2,2,1
949,6,2804,3,7,0,1,12.432,1,0,5,1,1,1,0,2101,5,4,2,0,1,1,0
950,6,2804,4,7,0,1,15.373,1,0,1,1,1,1,0,2101,5,4,2,0,1,1,0
951,6,2809,3,3,6,5,9.738,1,1,1,1,1,1,0,2002,0,0,4,4,0,0,0
952,6,2811,3,1,4,1,33.838,1,1,1,1,1,1,0,2097,1,1,1,1,2,2,0
953,6,2811,4,1,4,1,32.789,1,1,1,1,1,1,0,2097,1,1,1,1,2,2,0
954,6,2812,3,1,4,5,57.578,1,1,1,1,1,0,0,2111,9,9,1,1,0,0,0
955,6,2813,3,1,4,1,18.518,1,1,1,1,1,1,0,2004,1,1,1,1,2,2,0
956,6,2813,4,1,4,1,18.261,1,1,1,1,1,1,0,2004,1,1,1,1,2,2,0
957,6,2814,4,1,4,5,25.381,1,1,1,1,1,1,0,2035,1,1,1,1,2,2,0
958,6,2815,3,1,4,1,18.205,1,5,1,1,1,1,0,2019,2,1,1,1,0,0,0
959,6,2815,4,1,4,1,18.472,1,5,1,1,1,1,0,2019,2,1,1,1,0,0,0
960,6,2819,3,1,4,1,25.048,1,1,1,1,1,1,0,2044,1,1,1,1,2,2,0
961,6,2819,4,1,4,1,24.874,1,1,1,1,1,1,0,2044,1,1,1,1,2,2,0
962,6,2820,2,1,0,1,17.532,1,0,1,1,1,1,0,2088,1,1,2,2,2,2,0
963,6,2820,3,1,0,1,17.292,1,0,1,1,1,1,0,2088,1,1,2,2,2,2,0
964,6,2823,2,1,0,5,26.057,1,0,1,1,5,1,0,2038,0,0,2,2,0,0,0
965,6,2826,4,7,0,5,12.713,1,0,1,1,1,0,0,2054,2,2,4,4,1,1,0
966,6,2827,3,1,0,5,23.113,1,0,1,1,1,1,0,2076,1,0,2,2,2,1,0
967,6,2830,3,1,4,5,7.641,1,1,1,1,1,1,1,2104,1,1,1,1,2,2,1
968,6,2832,2,1,7,5,3.382,1,1,1,1,1,1,1,2057,0,0,2,2,1,0,1
969,6,2833,3,1,0,5,8.329,1,0,1,1,1,1,0,2076,1,1,2,2,0,0,0
970,6,2837,3,1,4,1,23.759,1,5,1,1,1,0,0,2111,1,1,1,1,0,0,0
971,6,2837,4,1,4,1,22.941,1,5,1,1,1,0,0,2111,1,1,1,1,0,0,5
972,6,2839,3,1,4,1,12.085,1,1,1,1,1,1,1,2034,2,2,1,1,2,2,1
973,6,2839,4,1,4,1,11.706,1,1,1,1,1,1,1,2034,2,2,1,1,2,2,1
974,6,2844,3,1,4,5,3.463,1,1,1,1,1,1,1,2026,1,1,1,1,0,0,1
975,6,2845,4,1,4,1,2.061,1,1,1,1,1,1,0,2026,2,2,1,1,0,0,0
976,6,2845,5,1,4,1,2.011,1,1,1,1,1,1,1,2026,2,2,1,1,0,0,1
977,6,2846,2,1,7,5,2.501,1,1,5,1,5,1,1,2040,1,1,2,2,2,2,1
978,6,2847,3,1,4,1,19.666,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
979,6,2847,4,1,4,1,19.375,1,1,1,1,1,1,1,2083,4,4,1,1,0,0,1
980,6,2849,3,1,8,1,47.233,1,1,1,1,1,0,0,2083,2,2,1,1,0,0,0
981,6,2849,5,1,8,1,44.257,1,1,1,5,1,1,1,2083,2,2,1,1,0,0,1
982,6,2850,3,1,4,1,19.784,1,1,1,1,1,1,0,2083,1,2,1,1,0,0,0
983,6,2850,4,1,4,1,19.21,1,1,1,1,1,1,0,2083,1,2,1,1,0,0,0
984,6,2851,3,1,4,5,2.891,1,1,1,1,1,1,0,2054,0,0,1,1,2,2,0
985,6,2854,3,1,0,5,1.033,1,0,1,1,1,1,5,2091,1,1,2,2,2,2,1
986,6,2855,3,4,1,1,28.139,1,1,1,1,1,1,0,2041,1,1,1,1,2,2,0
987,6,2855,4,4,1,1,27.613,1,5,5,5,5,1,0,2041,1,1,1,1,2,2,0
988,6,2860,4,1,4,1,50.863,1,1,1,1,1,1,1,2070,3,3,1,1,2,2,1
989,6,2860,5,1,4,1,50.343,1,1,1,0,1,1,5,2070,3,3,1,1,2,2,1
990,6,2861,4,1,4,1,21.355,1,1,1,1,1,0,0,2108,1,1,1,1,2,2,0
991,6,2862,3,1,4,5,30.438,1,1,1,1,1,1,0,2018,0,0,1,1,0,0,0
992,6,2863,3,1,4,5,10.496,1,1,1,1,1,1,0,2102,96,96,1,1,0,0,0
993,6,2864,3,1,5,5,21.542,1,1,1,1,1,0,0,2045,0,0,2,2,0,0,0
994,6,2866,3,1,4,1,33.999,1,1,1,1,1,1,0,2089,2,2,1,1,0,0,0
995,6,2866,5,1,4,1,32.647,1,1,1,1,1,1,1,2089,2,2,1,1,0,0,1
996,6,2869,4,1,4,5,9.849,1,1,1,0,1,1,1,2096,1,1,1,1,2,2,1
997,6,2870,2,1,0,1,7.59,1,0,1,1,1,1,5,2031,2,2,2,2,2,2,1
998,6,2870,3,1,0,1,7.611,1,0,1,1,1,1,1,2031,2,2,2,2,2,2,1
999,6,2875,3,1,5,1,67.038,1,1,5,5,1,0,0,2096,96,2,4,2,0,2,5
1000,6,2875,4,1,5,1,67.038,1,1,5,5,5,5,0,2096,96,2,2,2,0,2,0
1001,6,2877,2,1,0,5,5.25,1,0,1,1,1,1,0,2060,1,1,2,2,0,0,0
1002,6,2878,3,1,4,5,2.809,1,5,1,1,5,1,0,2060,96,1,1,1,2,2,0
1003,6,2882,3,1,0,5,5.082,1,0,1,1,1,1,1,2023,1,1,2,1,2,2,1
1004,6,2886,2,1,11,1,3.838,1,5,1,1,5,1,5,2075,2,2,2,2,0,0,1
1005,6,2886,3,1,11,1,3.799,1,5,1,5,5,1,5,2075,2,2,2,2,0,0,1
1006,6,2888,3,1,4,1,18.618,1,1,1,1,1,1,0,2005,1,1,1,1,2,2,0
1007,6,2888,4,1,4,1,18.424,1,1,1,1,1,1,1,2005,1,1,1,1,2,2,1
1008,6,2889,4,1,4,5,24.131,1,1,1,1,1,0,0,2063,2,2,1,1,2,2,0
1009,6,2893,4,1,0,5,3.074,1,0,1,1,1,1,0,2076,96,1,2,2,0,0,0
1010,6,2898,2,4,9,5,24.25,1,1,1,1,1,1,0,2034,96,96,3,3,2,2,0
1011,6,2900,3,1,4,5,1.712,1,1,1,1,1,1,0,2068,96,96,1,1,2,2,0
1012,6,2901,3,1,4,5,4.516,1,1,1,0,1,1,5,2084,2,2,1,1,3,1,1
1013,6,2904,4,1,4,5,18.397,1,5,5,5,5,5,0,2032,9,1,1,1,0,0,5
1014,6,2905,3,1,5,5,1.941,1,1,1,1,1,1,0,2026,1,9,2,2,2,2,0
1015,6,2907,2,1,0,5,2.826,1,0,1,1,1,1,0,2073,96,96,2,2,0,0,0
1016,6,2908,3,1,4,1,14.302,1,1,1,1,1,0,0,2050,4,4,1,1,0,0,0
1017,6,2908,5,1,4,1,13.835,1,1,1,1,1,1,0,2050,4,4,1,1,0,0,0
1018,6,2909,2,1,0,1,3.123,1,0,5,5,5,5,0,2073,2,2,2,2,2,2,5
1019,6,2909,4,1,0,1,2.461,1,0,5,5,5,5,0,2073,2,2,2,2,2,2,5
1020,6,2914,4,1,4,5,4.264,1,1,1,1,1,1,0,2026,1,2,1,1,0,0,0
1021,6,2916,3,1,0,5,4.658,1,0,1,1,1,1,5,2026,1,1,2,2,0,0,1
1022,6,2917,3,1,4,5,4.795,1,1,1,5,1,1,1,2008,0,1,0,1,0,2,1
1023,6,2918,2,1,0,1,3.447,1,0,1,1,1,1,0,2073,1,1,2,2,2,2,0
1024,6,2918,3,1,0,1,3.389,1,0,5,5,5,5,0,2073,1,1,2,2,2,2,5
1025,6,2923,2,13,0,5,3.619,1,0,1,1,1,1,0,2094,1,1,2,2,0,0,0
1026,6,2925,2,1,14,1,30.632,1,1,1,1,1,1,0,2028,2,2,2,2,2,2,0
1027,6,2925,3,1,14,1,28.64,1,1,1,5,1,1,1,2028,2,2,2,2,2,2,1
1028,6,2926,3,1,0,5,8.388,1,0,1,1,1,1,0,2093,1,1,2,2,0,0,0
1029,6,2931,2,1,7,1,6.431,1,1,1,1,1,1,1,2050,1,1,2,2,2,2,1
1030,6,2931,3,1,7,1,6.363,1,1,1,0,1,1,5,2050,1,1,2,2,2,2,1
1031,6,2939,3,1,4,5,55.991,1,1,1,1,1,1,0,2035,9,9,1,1,2,2,0
1032,6,2942,2,1,0,1,55.273,1,0,5,5,1,5,0,2010,1,1,2,2,0,0,0
1033,6,2942,3,1,0,1,53.675,1,0,5,5,1,5,5,2010,1,1,2,2,0,0,1
1034,6,2945,3,1,0,1,21.586,1,0,1,1,5,1,0,2028,2,3,2,2,2,2,0
1035,6,2945,4,1,0,1,21.111,1,0,1,1,5,1,0,2028,2,3,2,2,2,2,0
1036,6,2950,2,1,7,5,3.909,1,1,1,5,1,1,5,2055,1,1,2,2,1,1,1
1037,6,2952,3,1,4,5,31.388,1,1,1,1,1,1,0,2018,0,0,1,1,0,0,0
1038,6,2953,3,1,4,1,43.045,1,1,1,1,1,0,0,2098,2,2,1,1,0,0,0
1039,6,2953,4,1,4,1,42.591,1,1,1,1,1,0,0,2098,2,2,1,1,0,0,0
1040,6,2955,3,1,19,5,5.781,1,1,1,1,1,1,0,2105,0,0,2,2,0,0,0
1041,6,2956,3,1,5,5,10.069,1,1,1,1,1,1,1,2105,0,0,2,2,2,2,1
1042,6,2959,3,1,4,5,17.692,1,1,5,5,1,5,0,2016,1,1,1,1,2,2,5
1043,6,2961,3,1,4,1,48.703,1,1,1,1,1,1,0,2049,2,2,1,1,0,0,0
1044,6,2961,4,1,4,1,46.666,1,1,1,0,1,1,5,2049,2,2,1,1,0,0,1
1045,6,2964,3,1,7,5,8.848,1,1,1,5,1,1,1,2034,1,1,2,1,2,2,1
1046,6,2965,3,1,0,1,4.029,1,0,1,1,1,1,0,2091,2,2,2,2,0,0,0
1047,6,2965,4,1,0,1,3.798,1,0,1,1,1,1,0,2091,2,2,2,2,0,0,0
1048,6,2968,4,1,4,1,44.813,1,1,1,1,1,1,1,2007,2,2,1,1,2,2,1
1049,6,2968,5,1,4,1,44.585,1,1,1,0,1,1,1,2007,2,2,1,1,2,2,1
1050,6,2969,2,1,0,1,6.739,1,0,1,1,5,1,1,2087,2,2,2,2,0,0,1
1051,6,2969,3,1,0,1,5.154,1,0,1,1,5,5,1,2087,2,2,2,2,0,0,1
1052,6,2970,3,1,5,5,4.04,1,1,1,1,1,1,0,2046,1,1,2,2,0,0,0
1053,6,2972,5,1,4,1,29.077,1,1,1,1,1,0,0,2032,3,3,1,1,2,2,0
1054,6,2972,6,1,4,1,28.738,1,1,1,1,1,0,0,2032,3,3,1,1,2,2,0
1055,6,2979,3,1,0,5,2.684,1,0,1,1,1,1,0,2026,1,1,2,2,0,0,0
1056,6,2980,3,1,13,5,3.732,1,5,1,1,1,1,0,2026,1,1,2,2,0,0,0
1057,6,2981,2,1,7,1,3.612,1,5,5,5,5,1,0,2026,1,1,2,2,1,1,5
1058,6,2981,3,1,7,1,3.596,1,5,5,5,5,5,0,2026,1,1,2,2,1,1,5
1059,6,2982,2,1,0,1,2.998,1,0,1,1,1,1,0,2088,2,1,2,2,0,0,0
1060,6,2982,3,1,0,1,2.965,1,0,1,1,1,1,1,2088,2,1,2,2,0,0,1
1061,6,2992,3,1,4,1,25.704,1,5,1,1,1,1,0,2037,1,1,1,1,2,2,0
1062,6,2992,4,1,4,1,25.13,1,5,1,1,1,1,1,2037,1,1,1,1,2,2,1
1063,6,2993,2,1,10,5,22.479,1,1,1,1,1,1,0,2108,96,9,2,2,2,2,0
1064,6,3000,3,1,0,1,3.087,1,0,1,1,1,1,5,2114,2,2,2,2,0,0,1
1065,6,3000,4,1,0,1,3.087,1,0,1,1,1,1,5,2114,2,2,2,2,0,0,1
1066,6,3011,2,1,0,5,18.292,1,0,5,0,5,5,5,2012,9,1,2,2,0,0,1
1067,6,3012,3,1,4,5,22.368,1,1,1,1,1,1,0,2098,0,0,1,1,2,2,0
1068,6,3017,5,1,5,5,57.104,1,1,1,1,1,1,0,2013,2,2,2,2,2,2,0
1069,6,3018,3,1,4,5,11.39,1,1,1,0,1,1,1,2096,1,0,1,1,2,2,1
1070,6,3021,3,1,4,1,53.318,1,1,1,1,1,0,0,2096,2,2,1,1,2,2,0
1071,6,3021,4,1,4,1,53.411,1,1,1,1,1,1,0,2096,2,2,1,1,2,2,0
1072,6,3024,3,1,4,1,27.209,1,1,1,1,1,0,0,2032,1,1,1,1,2,2,0
1073,6,3024,4,1,4,1,26.962,1,1,1,1,1,1,0,2032,1,1,1,1,2,2,0
1074,6,3029,3,4,1,5,3.291,1,1,1,1,1,1,0,2073,0,0,1,1,0,0,0
1075,6,3030,4,4,1,1,3.482,1,1,1,1,1,1,0,2073,2,2,1,1,0,0,0
1076,6,3030,5,4,1,1,3.433,1,1,1,1,1,1,5,2073,2,2,1,1,0,0,1
1077,6,3032,2,1,0,5,29.173,1,0,1,1,1,1,0,2038,96,96,2,2,2,2,0
1078,6,3034,2,1,0,5,4.807,1,0,1,1,1,1,0,2046,0,0,2,2,0,0,0
1079,6,3036,3,1,4,1,3.544,1,5,5,5,5,5,0,2064,1,1,1,1,0,0,5
1080,6,3036,4,1,4,1,3.483,1,5,5,5,5,5,0,2064,1,1,1,1,0,0,5
1081,6,3038,6,1,4,5,5.381,1,5,1,1,1,1,0,2041,2,3,1,1,2,2,0
1082,6,3040,3,1,0,5,5.132,1,0,1,1,1,1,0,2039,96,1,2,2,2,2,0
1083,6,3042,3,1,4,5,17.981,1,1,1,1,1,1,0,2042,0,0,1,1,0,0,0
1084,6,3046,4,1,4,5,31.024,1,1,1,1,1,1,0,2089,1,1,1,1,2,2,0
1085,6,3049,2,1,0,5,9.332,1,0,1,1,5,1,0,2017,0,0,2,2,2,2,0
1086,6,3051,2,1,0,5,5.952,1,0,1,1,1,0,0,2064,9,9,2,2,0,0,0
1087,6,3052,3,7,0,1,18.299,1,0,1,1,1,1,5,2007,2,2,0,4,2,2,1
1088,6,3052,5,7,0,1,18.157,1,0,1,5,1,1,1,2007,2,2,0,4,2,2,1
1089,6,3056,4,1,7,1,6.748,1,1,1,1,1,1,0,2094,1,1,2,2,1,1,0
1090,6,3059,5,4,0,1,3.884,1,0,1,1,1,1,0,2026,96,1,3,4,0,0,0
1091,6,3059,6,11,0,1,3.757,1,0,1,1,1,1,0,2026,1,1,4,4,0,0,0
1092,6,3060,2,1,0,1,1.951,1,0,1,1,1,1,0,2075,0,1,0,2,0,0,0
1093,6,3060,3,1,0,1,1.929,1,0,1,1,1,1,1,2075,0,1,0,2,0,0,1
1094,6,3061,3,1,4,1,21.301,1,1,1,1,1,1,0,2105,1,1,1,1,2,2,0
1095,6,3061,4,1,4,1,21.093,1,1,1,1,1,1,0,2105,1,1,1,1,2,2,0
1096,6,3063,3,1,4,5,5.678,1,1,1,1,1,1,0,2075,9,9,1,1,2,2,0
1097,6,3067,2,1,0,5,7.688,1,0,1,1,1,1,0,2054,9,1,2,2,0,0,0
1098,6,3078,3,1,0,5,2.976,1,0,1,1,1,5,0,2038,9,1,2,2,2,2,0
1099,6,3086,3,1,4,1,15.974,1,1,1,1,1,1,1,2046,1,1,1,1,2,2,1
1100,6,3086,4,1,4,1,15.938,1,1,1,1,1,1,5,2046,1,1,1,1,2,2,1
1101,6,3089,4,1,4,1,10.015,1,1,1,1,1,1,1,2028,2,2,1,1,2,2,1
1102,6,3089,5,1,4,1,10.04,1,1,1,0,1,1,1,2028,2,2,1,1,2,2,1
1103,6,3091,3,1,4,5,28.311,1,1,1,5,1,1,5,2105,2,1,1,1,2,2,1
1104,6,3092,3,1,4,1,29.13,1,1,1,1,1,0,0,2044,1,1,1,1,2,2,0
1105,6,3092,4,1,4,1,28.935,1,1,1,1,1,0,0,2044,1,1,1,1,2,2,0
1106,6,3097,4,1,4,5,4.39,1,1,1,1,1,1,0,2026,1,1,1,1,2,2,0
1107,6,3100,3,1,4,5,57.583,1,1,1,0,1,1,5,2067,2,1,1,1,2,2,1
1108,6,3105,3,1,4,5,12.065,1,1,1,0,1,5,5,2023,1,1,1,1,2,2,1
1109,6,3108,4,1,14,5,1.673,1,1,1,1,1,1,0,2115,2,3,2,2,0,0,0
1110,6,3111,4,1,5,1,2.762,1,1,1,1,1,1,0,2073,2,2,2,2,0,0,0
1111,6,3111,5,1,5,1,2.702,1,1,1,1,1,1,0,2073,2,2,2,2,0,0,0
1112,6,3112,3,1,0,1,33.184,1,0,1,1,1,5,0,2006,1,1,2,1,2,2,0
1113,6,3112,4,1,0,1,32.278,1,0,1,1,1,5,0,2006,1,1,2,1,2,2,0
1114,6,3121,4,1,4,1,1.419,1,1,1,1,1,1,0,2026,2,2,1,1,2,2,0
1115,6,3121,5,1,4,1,1.396,1,1,1,1,1,5,0,2026,2,2,1,1,2,2,9
1116,6,3122,3,1,4,5,4.445,1,1,1,1,1,0,0,2050,96,96,1,1,0,0,0
1117,6,3123,3,1,4,1,29.753,1,5,1,1,1,1,1,2083,2,1,1,1,2,2,1
1118,6,3123,4,1,4,1,29.028,1,5,1,0,1,1,1,2083,2,1,1,1,2,2,1
1119,6,3124,3,1,4,1,53.801,1,1,1,1,1,1,0,2083,3,3,1,1,0,0,0
1120,6,3124,5,1,4,1,52.047,1,1,1,1,1,1,5,2083,3,3,1,1,0,0,1
1121,6,3126,2,1,13,5,3.205,1,1,1,1,1,1,0,2014,96,96,2,2,2,2,0
